engine_number,cycle,setting_1,sensor_2_mean_5,sensor_2_std_5,sensor_3_mean_5,sensor_3_std_5,sensor_4_mean_5,sensor_4_std_5,sensor_6_mean_5,sensor_6_std_5,sensor_7_mean_5,sensor_7_std_5,sensor_8_mean_5,sensor_8_std_5,sensor_9_mean_5,sensor_9_std_5,sensor_11_mean_5,sensor_11_std_5,sensor_12_mean_5,sensor_12_std_5,sensor_13_mean_5,sensor_13_std_5,sensor_14_mean_5,sensor_14_std_5,sensor_15_mean_5,sensor_15_std_5,sensor_17_mean_5,sensor_17_std_5,sensor_20_mean_5,sensor_20_std_5,sensor_21_mean_5,sensor_21_std_5,sensor_2_mean_10,sensor_2_std_10,sensor_3_mean_10,sensor_3_std_10,sensor_4_mean_10,sensor_4_std_10,sensor_6_mean_10,sensor_6_std_10,sensor_7_mean_10,sensor_7_std_10,sensor_8_mean_10,sensor_8_std_10,sensor_9_mean_10,sensor_9_std_10,sensor_11_mean_10,sensor_11_std_10,sensor_12_mean_10,sensor_12_std_10,sensor_13_mean_10,sensor_13_std_10,sensor_14_mean_10,sensor_14_std_10,sensor_15_mean_10,sensor_15_std_10,sensor_17_mean_10,sensor_17_std_10,sensor_20_mean_10,sensor_20_std_10,sensor_21_mean_10,sensor_21_std_10,sensor_2_lag_1,sensor_3_lag_1,sensor_4_lag_1,sensor_6_lag_1,sensor_7_lag_1,sensor_8_lag_1,sensor_9_lag_1,sensor_11_lag_1,sensor_12_lag_1,sensor_13_lag_1,sensor_14_lag_1,sensor_15_lag_1,sensor_17_lag_1,sensor_20_lag_1,sensor_21_lag_1,sensor_2_lag_3,sensor_3_lag_3,sensor_4_lag_3,sensor_6_lag_3,sensor_7_lag_3,sensor_8_lag_3,sensor_9_lag_3,sensor_11_lag_3,sensor_12_lag_3,sensor_13_lag_3,sensor_14_lag_3,sensor_15_lag_3,sensor_17_lag_3,sensor_20_lag_3,sensor_21_lag_3
34,14,0.0007,642.3119999999999,0.3446302366304014,1585.148,3.066784961486488,1392.09,4.294717685716242,21.61,0.0,554.928,0.3142769479297902,2387.9880000000003,0.0356370593621179,9063.27,5.25669573020974,47.116,0.0350713558335051,522.5179999999999,0.1655898547615708,2387.988,0.0192353840613465,8146.030000000001,2.2544733309582736,8.38508,0.012686685934474,391.0,0.7071067811865325,39.00599999999999,0.0296647939483975,23.42956,0.0460626529848206,642.147,0.3136540911400124,1584.477,3.308128205227548,1395.96,5.808394308623178,21.609,0.0031622776601666,555.0,0.3192003898633176,2387.989,0.0310733898303338,9066.199,4.991772007792245,47.134,0.0602218122167185,522.521,0.3065380164932032,2387.995,0.0313581462038169,8147.228,2.8173186622117927,8.38204,0.0119160209615251,391.1,0.7378647873726505,39.028,0.0900370294193817,23.41867,0.0648350222573506,642.14,1580.63,1392.88,21.61,554.74,2388.03,9062.35,47.06,522.56,2388.0,8145.28,8.3972,391.0,39.05,23.3536,642.89,1587.49,1398.78,21.61,554.97,2388.02,9069.39,47.15,522.66,2388.01,8145.1,8.3782,392.0,39.01,23.4462
34,15,-0.0005,642.208,0.4664439944944295,1585.51,3.006584440856396,1393.94,5.178402263247137,21.61,0.0,554.7940000000001,0.4981766754878468,2387.992,0.0311448230046044,9064.098,5.739727345440733,47.106,0.0403732584763773,522.5939999999999,0.2885827437668166,2387.984,0.0207364413529346,8146.181999999999,2.184621248638334,8.389759999999999,0.0200725683458779,391.2,0.4472135954999333,39.016,0.0219089023002262,23.42834,0.0444999775280842,642.1220000000001,0.3464358205754123,1584.92,3.1427800856354,1395.322,4.880001821493548,21.609,0.0031622776601666,554.8770000000001,0.4104211928684322,2387.99,0.0301846171270236,9065.85,4.667349949977685,47.121,0.0583952052826154,522.6220000000001,0.2928708475307269,2387.998,0.0265832027166237,8147.178999999999,2.8421097406293527,8.38546,0.0169118761689967,391.0,0.6666666666667135,39.038,0.0818942407417446,23.43203,0.0601186798480036,642.36,1585.22,1387.15,21.61,555.46,2387.98,9065.35,47.14,522.44,2387.96,8150.05,8.3864,391.0,39.01,23.4348,642.03,1588.38,1391.44,21.61,554.72,2387.96,9055.08,47.11,522.27,2387.98,8144.81,8.3672,391.0,38.99,23.4348
34,16,0.0016,641.9359999999999,0.3517527540757709,1585.5800000000002,3.067661976163564,1394.612,6.099587690983953,21.61,0.0,554.7360000000001,0.4893669379924954,2387.994,0.0336154726278435,9062.234,5.065197923083373,47.106,0.0403732584763773,522.53,0.3052867504494003,2387.972,0.0192353840606904,8145.304000000001,3.316923273155504,8.38682,0.0230454333871151,391.2,0.4472135954999333,39.036,0.0466904701197239,23.40796,0.0560981550498759,642.068,0.3942306149676523,1585.582,2.9692415791840374,1395.6650000000002,5.251030057680955,21.609,0.0031622776601666,554.811,0.3796035944098425,2387.99,0.0301846171270236,9064.762,4.614209454380642,47.12,0.0577350269189524,522.583,0.302693464305649,2387.99,0.0278886675514286,8146.107000000001,3.072881564772,8.38526,0.0171837908118842,391.2,0.6324555320336788,39.058,0.070836274448745,23.42242,0.0660229556038406,641.62,1585.83,1399.45,21.61,554.08,2387.97,9068.32,47.07,523.04,2387.97,8145.67,8.4198,391.0,39.02,23.4723,642.14,1580.63,1392.88,21.61,554.74,2388.03,9062.35,47.06,522.56,2388.0,8145.28,8.3972,391.0,39.05,23.3536
34,17,0.001,641.9599999999999,0.3636619309192169,1585.0800000000002,2.6759204024034906,1395.9260000000002,5.95129649740306,21.61,0.0,554.6519999999999,0.5273708372674737,2387.998,0.0294957624075143,9065.498,4.53299790425719,47.104,0.0403732584763775,522.6020000000001,0.2689237810235063,2387.978,0.0258843582105521,8145.291999999999,3.319264978877214,8.390600000000001,0.0204236382654984,391.4,0.5477225575051505,39.034,0.0492950301754745,23.39618,0.0552304897678797,642.1119999999999,0.3738627199030722,1585.2800000000002,2.7389211176827466,1395.467,5.105130426019408,21.609,0.0031622776601666,554.7900000000001,0.4031817897122026,2387.988,0.0301109061082124,9065.398,5.072356016247082,47.108,0.0458984386081405,522.601,0.2992379209481339,2387.989,0.0268535120818429,8146.142,3.0532088766490992,8.38709,0.0160551445545215,391.3,0.674948557710528,39.044,0.0710555338371974,23.42069,0.0670916860224375,641.53,1587.84,1402.14,21.61,554.68,2388.03,9060.07,47.15,522.34,2387.95,8140.71,8.3635,392.0,39.11,23.3443,642.36,1585.22,1387.15,21.61,555.46,2387.98,9065.35,47.14,522.44,2387.96,8150.05,8.3864,391.0,39.01,23.4348
34,18,0.0016,642.006,0.4043884271339823,1585.77,1.3655768012089722,1396.196,5.807441777581746,21.61,0.0,554.78,0.623056979737915,2387.998,0.0294957624075143,9066.068,4.205552282399819,47.174,0.1357571360923571,522.596,0.2704255905049984,2387.984,0.0343511280744303,8145.004000000001,3.382436991283068,8.39244,0.0215502436181105,391.6,0.5477225575051505,39.054,0.0723187389270637,23.4167,0.0545105953003629,642.1360000000001,0.3827444752485894,1585.013,2.7096824332176546,1394.7710000000002,4.696269086555511,21.61,0.0,554.807,0.4258077291715219,2387.995,0.0310017920629227,9064.97,4.86602507186362,47.133,0.1060450637962682,522.54,0.231708629293142,2387.994,0.0295145914950548,8145.589,2.9005725488458,8.389289999999999,0.017117726354731,391.3,0.674948557710528,39.048,0.0761285462593094,23.41278,0.0557887643009072,642.15,1585.88,1398.01,21.61,554.3,2387.98,9071.4,47.1,522.63,2388.01,8144.75,8.3861,392.0,38.98,23.3759,641.62,1585.83,1399.45,21.61,554.08,2387.97,9068.32,47.07,523.04,2387.97,8145.67,8.4198,391.0,39.02,23.4723
34,19,0.0049,641.984,0.382727056790982,1585.614,1.4835700185700844,1396.438,5.342880309346489,21.61,0.0,554.538,0.5192494583533438,2387.998,0.0294957624075143,9064.579999999998,5.606099356950817,47.146,0.1572577502064648,522.5020000000001,0.3923901120058451,2387.97,0.0547722557502457,8143.748000000001,1.8665797598806344,8.398060000000001,0.023183463934448,391.8,0.4472135954999333,39.06,0.0689202437604563,23.41022,0.0537413900080741,642.148,0.3844129723790744,1585.381,2.284427718269872,1394.264,5.112366705679282,21.61,0.0,554.733,0.4538489714528762,2387.993,0.0312872000806653,9063.925,5.169730811819695,47.131,0.1085715329991098,522.51,0.2840578970718836,2387.9790000000003,0.0398469293399713,8144.889,2.2921578867491874,8.39157,0.0189000323338905,391.4,0.6992058987800465,39.033,0.0575519089363887,23.41989,0.0482754929775159,642.37,1584.08,1394.23,21.61,555.38,2388.03,9065.2,47.41,522.53,2388.03,8143.84,8.4064,392.0,39.15,23.4562,641.53,1587.84,1402.14,21.61,554.68,2388.03,9060.07,47.15,522.34,2387.95,8140.71,8.3635,392.0,39.11,23.3443
34,20,0.0008,642.05,0.3289376840677894,1586.25,2.137030650224839,1397.858,7.022889006669605,21.61,0.0,554.6419999999999,0.4523494224603276,2388.0,0.0273861278753219,9064.966,5.981841689647308,47.218,0.1922758435165456,522.4100000000001,0.2693510720230453,2387.966,0.055497747701745,8143.642,1.740968121476025,8.394020000000001,0.0199876712000146,392.0,0.0,39.058,0.070498226928064,23.40132,0.0436223222673884,642.129,0.3895139421267179,1585.88,2.489863896324862,1395.899,6.1727365622281685,21.61,0.0,554.7180000000001,0.4556997061905513,2387.996,0.0279682359512154,9064.532,5.545680601453808,47.162,0.1436662799685441,522.5020000000001,0.2804678630828073,2387.975,0.0406201920239058,8144.911999999999,2.293545532820254,8.39189,0.0190176204844026,391.6,0.5163977794941633,39.037,0.0539650092395288,23.41483,0.0439163611627571,642.25,1584.44,1388.36,21.61,554.25,2387.98,9057.91,47.0,521.97,2387.89,8143.77,8.4145,392.0,39.04,23.4024,642.15,1585.88,1398.01,21.61,554.3,2387.98,9071.4,47.1,522.63,2388.01,8144.75,8.3861,392.0,38.98,23.3759
34,21,0.0022,642.094,0.2463331078029595,1585.004,2.715995213545097,1396.014,6.825146884866432,21.61,0.0,554.588,0.4626769931606838,2387.992,0.0216794833884641,9066.284,5.323131597095377,47.224,0.1900789309734225,522.442,0.2684585629104896,2387.9800000000005,0.0591607978308433,8144.69,0.9168696744898406,8.405339999999999,0.0132854431615873,391.8,0.4472135954999333,39.068,0.082280009722901,23.404940000000003,0.0381103398043088,642.015,0.2981517138043393,1585.292,2.748295633458789,1395.313,6.146945131075056,21.61,0.0,554.662,0.4556997061904996,2387.993,0.0266874918682987,9064.259,5.343470470272751,47.165000000000006,0.1437010786319997,522.486,0.274962623722677,2387.976,0.0416866618696375,8144.997,2.3169186913291475,8.39608,0.0202425733981043,391.5,0.5270462766946136,39.05200000000001,0.0652856969191765,23.40645,0.0452405975498402,641.95,1589.01,1406.55,21.61,554.6,2387.98,9070.25,47.43,522.58,2387.95,8145.14,8.3996,392.0,39.01,23.4278,642.37,1584.08,1394.23,21.61,555.38,2388.03,9065.2,47.41,522.53,2388.03,8143.84,8.4064,392.0,39.15,23.4562
34,22,0.0,641.96,0.3629049462323049,1585.482,3.0928740679180766,1395.812,6.765993644691231,21.61,0.0,554.726,0.4581811868684459,2387.984,0.0320936130713022,9066.692,5.863989256470219,47.232,0.1843095222716378,522.394,0.2470425064638985,2387.976,0.0572712842528568,8145.296,1.6636496025308078,8.404599999999999,0.0146572507653985,391.6,0.5477225575051505,39.088,0.0661059755241586,23.41624,0.0356436249559412,641.9599999999999,0.3425070964390918,1585.281,2.73474942991933,1395.869,6.007577529901671,21.61,0.0,554.689,0.467367331145568,2387.991,0.0299814757622869,9066.095,4.981095930281567,47.168,0.142735186038109,522.498,0.2669914688608213,2387.977,0.0419126074913012,8145.294,2.475233771228295,8.3976,0.0183116235095475,391.5,0.5270462766946136,39.061,0.0619049450546784,23.40621,0.0450795703913272,641.75,1581.61,1392.92,21.61,554.41,2387.99,9066.66,47.18,522.5,2388.02,8145.95,8.4201,391.0,39.16,23.3624,642.25,1584.44,1388.36,21.61,554.25,2387.98,9057.91,47.0,521.97,2387.89,8143.77,8.4145,392.0,39.04,23.4024
34,23,-0.0029,641.9060000000001,0.3015460163886738,1585.906,2.9964362165746667,1396.176,6.708317970997039,21.61,0.0,554.45,0.3735639168873785,2387.982,0.02863564212585,9066.456,5.961973666496521,47.196,0.1563009916795144,522.488,0.3703646851414932,2387.954,0.0522494019099486,8145.724,1.4579883401463287,8.402840000000001,0.0149131820883335,391.6,0.5477225575051505,39.06,0.0628490254498852,23.4189,0.0396431583000118,641.956,0.340398459325449,1585.8380000000002,2.1964607895429844,1396.186,5.9152593631500485,21.61,0.0,554.615,0.5145926112522482,2387.99,0.0286744175566668,9066.262,4.868305203616068,47.185,0.1385039108954477,522.542,0.310976955201952,2387.969,0.0445845015430948,8145.364000000001,2.4846739110899394,8.397639999999999,0.0183110895361215,391.6,0.5163977794941633,39.057,0.0639531078212819,23.4178,0.04494940365443,641.48,1588.27,1397.0,21.61,554.99,2387.94,9073.44,47.14,522.39,2387.99,8147.78,8.3824,391.0,39.08,23.4324,641.95,1589.01,1406.55,21.61,554.6,2387.98,9070.25,47.43,522.58,2387.95,8145.14,8.3996,392.0,39.01,23.4278
34,24,-0.0007,641.8280000000001,0.2329592238995665,1586.948,3.2540006146283,1398.2040000000002,5.092968682409039,21.61,0.0,554.604,0.4255937029612018,2387.984,0.0288097205811521,9066.124,6.571866553727069,47.22,0.1246996391333989,522.586,0.2414125100319946,2387.964,0.0403732584757425,8146.016,1.0609571150637664,8.395159999999999,0.0171301780492761,391.6,0.5477225575051505,39.064,0.061886993787066,23.405240000000003,0.0553898275859388,641.906,0.309809977602808,1586.281,2.4856675830314248,1397.321,5.008167662262499,21.61,0.0,554.571,0.4489357786289052,2387.991,0.0284604989413812,9065.352,5.81598334095168,47.18300000000001,0.1393676193860471,522.5440000000001,0.3103116712812211,2387.967,0.045472824608227,8144.882,1.8648371987349608,8.39661,0.0192777620877262,391.7,0.4830458915394375,39.062,0.061788168590583,23.40773,0.0515177218699224,642.1,1586.2,1396.05,21.61,554.0,2388.02,9064.02,47.23,523.0,2387.92,8145.98,8.3976,392.0,39.01,23.4695,641.75,1581.61,1392.92,21.61,554.41,2387.99,9066.66,47.18,522.5,2388.02,8145.95,8.4201,391.0,39.16,23.3624
