engine_number,cycle,setting_1,sensor_2_mean_5,sensor_2_std_5,sensor_3_mean_5,sensor_3_std_5,sensor_4_mean_5,sensor_4_std_5,sensor_6_mean_5,sensor_6_std_5,sensor_7_mean_5,sensor_7_std_5,sensor_8_mean_5,sensor_8_std_5,sensor_9_mean_5,sensor_9_std_5,sensor_11_mean_5,sensor_11_std_5,sensor_12_mean_5,sensor_12_std_5,sensor_13_mean_5,sensor_13_std_5,sensor_14_mean_5,sensor_14_std_5,sensor_15_mean_5,sensor_15_std_5,sensor_17_mean_5,sensor_17_std_5,sensor_20_mean_5,sensor_20_std_5,sensor_21_mean_5,sensor_21_std_5,sensor_2_mean_10,sensor_2_std_10,sensor_3_mean_10,sensor_3_std_10,sensor_4_mean_10,sensor_4_std_10,sensor_6_mean_10,sensor_6_std_10,sensor_7_mean_10,sensor_7_std_10,sensor_8_mean_10,sensor_8_std_10,sensor_9_mean_10,sensor_9_std_10,sensor_11_mean_10,sensor_11_std_10,sensor_12_mean_10,sensor_12_std_10,sensor_13_mean_10,sensor_13_std_10,sensor_14_mean_10,sensor_14_std_10,sensor_15_mean_10,sensor_15_std_10,sensor_17_mean_10,sensor_17_std_10,sensor_20_mean_10,sensor_20_std_10,sensor_21_mean_10,sensor_21_std_10,sensor_2_lag_1,sensor_3_lag_1,sensor_4_lag_1,sensor_6_lag_1,sensor_7_lag_1,sensor_8_lag_1,sensor_9_lag_1,sensor_11_lag_1,sensor_12_lag_1,sensor_13_lag_1,sensor_14_lag_1,sensor_15_lag_1,sensor_17_lag_1,sensor_20_lag_1,sensor_21_lag_1,sensor_2_lag_3,sensor_3_lag_3,sensor_4_lag_3,sensor_6_lag_3,sensor_7_lag_3,sensor_8_lag_3,sensor_9_lag_3,sensor_11_lag_3,sensor_12_lag_3,sensor_13_lag_3,sensor_14_lag_3,sensor_15_lag_3,sensor_17_lag_3,sensor_20_lag_3,sensor_21_lag_3
17,14,-0.003,642.2280000000001,0.2566515147043175,1586.702,4.4851666635700855,1397.664,1.5145065202897028,21.61,0.0,554.574,0.336199345626993,2388.0,0.0291547594744827,9067.724,4.693882188551299,47.228,0.0605805249234557,522.452,0.3469437994834752,2388.0019999999995,0.0376828873629154,8152.803999999999,3.034119312092176,8.42384,0.0226338905184273,391.0,0.70710678118655,38.978,0.0511859355682738,23.414620000000003,0.0184841012765031,642.131,0.2803351169186301,1586.685,4.567350921972652,1397.314,2.5549698845799966,21.61,0.0,554.571,0.3224713596241367,2388.01,0.0294392028878041,9069.029,3.76793031900635,47.237,0.0520789998197166,522.379,0.287535505054059,2387.986,0.0392145097861007,8150.711,3.9073419496011192,8.40826,0.032356047004815,391.5,0.9718253158075718,39.001,0.0517365119298416,23.41095,0.0681634351312267,642.16,1591.08,1396.47,21.61,554.94,2387.98,9074.9,47.17,522.29,2387.97,8154.81,8.417,391.0,38.9,23.3912,642.61,1586.84,1396.86,21.61,554.27,2388.05,9063.61,47.3,522.96,2388.06,8154.36,8.3908,390.0,39.0,23.3982
17,15,0.0005,642.118,0.3179150830016991,1585.648,4.666558689227013,1398.538,2.93921247955982,21.61,0.0,554.346,0.4053763683294911,2387.998,0.0303315017764353,9066.236,5.02682106305783,47.228,0.0605805249234557,522.3860000000001,0.4362682660932431,2388.004,0.0364691650577389,8150.968000000001,4.127519836415788,8.41344,0.0174737803580121,391.2,1.0954451150103368,39.016,0.1001498876684299,23.40548,0.019739478209923,642.0930000000001,0.3023629165975169,1586.767,4.482256500171901,1397.917,3.155566686208831,21.61,0.0,554.498,0.4048813269205336,2388.0080000000003,0.0308400893499816,9068.204,4.248534910870863,47.24400000000001,0.0527467745196059,522.333,0.3360572041252205,2387.989,0.0381371792930399,8150.397,4.199473644266547,8.41341,0.0252009016593545,391.7,1.0593499054713795,39.012,0.0729992389610254,23.407010000000003,0.0684313678886455,642.13,1579.17,1399.73,21.61,554.35,2387.98,9066.12,47.17,522.66,2387.98,8147.67,8.4327,391.0,39.04,23.4246,641.92,1588.24,1396.44,21.61,554.37,2388.0,9064.16,47.22,522.19,2388.02,8152.41,8.4261,391.0,38.97,23.4283
17,16,-0.0047,642.048,0.1986705816167676,1584.284,5.197550384556163,1399.6219999999998,3.1570350013897546,21.61,0.0,554.406,0.4134368150032206,2387.99,0.014142135624132,9067.418,4.949214079023007,47.192,0.0605805249234628,522.338,0.3646505176192606,2387.994,0.0207364413535692,8150.046,3.6699155303636495,8.41702,0.0129146041364066,391.8,1.0954451150103368,39.03,0.1022252415012988,23.41694,0.028943617603887,642.1070000000001,0.3069581947649384,1585.221,3.749371651060657,1397.858,3.0566350416393715,21.61,0.0,554.504,0.4055229819491561,2388.008,0.0308400893499816,9068.199,4.246777732718162,47.233,0.0658364978142383,522.39,0.3496347300318739,2387.992,0.0385284887379361,8150.627,4.0814622924198725,8.41253,0.02519585724325,391.7,1.0593499054713795,39.017,0.0752846450332188,23.40792,0.0690708943365038,641.77,1582.91,1403.19,21.61,553.8,2387.98,9062.39,47.28,521.83,2387.99,8145.59,8.4006,393.0,39.17,23.3851,642.16,1591.08,1396.47,21.61,554.94,2387.98,9074.9,47.17,522.29,2387.97,8154.81,8.417,391.0,38.9,23.3912
17,17,-0.0021,642.016,0.2341580662713145,1583.758,4.816198708525185,1401.292,3.25983435161973,21.61,0.0,554.3860000000001,0.418007176971894,2387.992,0.0164316767255465,9069.284,5.167778052508814,47.198,0.065345237010835,522.3480000000001,0.3602360337334382,2387.992,0.0178885438203029,8148.088000000001,4.589697157765472,8.41816,0.0141125121789181,391.8,1.0954451150103368,39.03,0.1022252415012988,23.431240000000003,0.0476057034398189,642.0669999999999,0.3248264493883749,1585.373,3.729182364957584,1398.784,3.623157616101071,21.61,0.0,554.5240000000001,0.3862123768084882,2388.0090000000005,0.0307137319994936,9068.129,4.141519983988539,47.238,0.0649444206824394,522.352,0.3424357198398509,2387.9990000000003,0.03414023367726,8149.543999999999,4.646848872563173,8.41948,0.0184954528946383,391.5,0.9718253158075718,39.006,0.0730600970282541,23.41328,0.0742565941703351,642.26,1580.02,1402.28,21.61,554.57,2388.01,9069.52,47.12,522.72,2388.01,8149.75,8.4087,393.0,39.07,23.4555,642.13,1579.17,1399.73,21.61,554.35,2387.98,9066.12,47.17,522.66,2387.98,8147.67,8.4327,391.0,39.04,23.4246
17,18,0.001,641.978,0.2199318076129483,1582.1,2.567274819726002,1401.032,3.754839543842031,21.61,0.0,554.284,0.2923696290656942,2387.992,0.0164316767255465,9067.364,4.263933629877371,47.19799999999999,0.065345237010835,522.378,0.3604441704342062,2388.004,0.0194935886902271,8147.598,3.745847033715639,8.41492,0.0161569489694084,391.6,1.3416407864998807,39.044,0.082945765413302,23.43354,0.0454150085324227,642.0409999999999,0.3207092833774718,1585.011,3.792496832196654,1398.8870000000002,3.4886101976448,21.61,0.0,554.497,0.3819554947897021,2388.0,0.0230940107676373,9067.715,4.202383582893995,47.224,0.0627517153373302,522.392,0.3248521031006302,2388.0080000000003,0.0282055944013557,8150.459999999999,4.131609855734308,8.41661,0.0189880342438192,391.4,1.0749676997731683,39.005,0.0735224833337102,23.40485,0.069596475804774,641.76,1585.61,1404.79,21.61,554.27,2388.01,9073.49,47.25,522.24,2388.01,8142.62,8.4318,391.0,38.97,23.4998,641.77,1582.91,1403.19,21.61,553.8,2387.98,9062.39,47.28,521.83,2387.99,8145.59,8.4006,393.0,39.17,23.3851
17,19,0.0035,642.03,0.285744641244496,1582.252,2.364956659222165,1400.168,4.543525063208012,21.61,0.0,554.322,0.3145949777094612,2388.0,0.0187082869340425,9068.308,4.4385774748220514,47.224,0.0763544366752938,522.3320000000001,0.3287400188598854,2388.0080000000003,0.014832396975178,8148.268000000001,4.04925548712332,8.407900000000001,0.0139789126901909,392.0,1.4142135623731,39.004000000000005,0.1236122971228973,23.43334,0.0454663941829571,642.129,0.2765039682255252,1584.477,4.114273393389751,1398.916,3.454858736459265,21.61,0.0,554.448,0.3344581023420426,2388.0000000000005,0.0230940107676373,9068.016,4.31774941375706,47.226,0.0650128192487156,522.392,0.3248521031006302,2388.005,0.0271825107167826,8150.536,4.134511122517807,8.415870000000002,0.0196243074895511,391.5,1.178511301977595,38.991,0.0902404196207759,23.42398,0.0341752281956127,641.97,1582.79,1395.17,21.61,554.43,2387.98,9065.3,47.17,522.44,2388.03,8152.36,8.4008,390.0,38.97,23.4027,642.26,1580.02,1402.28,21.61,554.57,2388.01,9069.52,47.12,522.72,2388.01,8149.75,8.4087,393.0,39.07,23.4555
17,20,-0.0013,642.0899999999999,0.2462722071204871,1582.31,2.388566515715916,1400.124,4.507868675993034,21.61,0.0,554.2639999999999,0.4375842775968913,2388.0,0.0187082869340425,9070.8,3.725875735983166,47.198,0.0746324326281963,522.5260000000001,0.2297389823257265,2388.008,0.014832396975178,8149.312,3.854422135677543,8.41154,0.0139724013684127,391.8,1.3038404810405348,38.976,0.0870631954387161,23.44444,0.0366685560119285,642.104,0.2685020173729689,1583.9789999999998,3.912709916271322,1399.331,3.683716269686864,21.61,0.0,554.3050000000001,0.4000069443840981,2387.9990000000003,0.0237814119757015,9068.518,4.815248464801975,47.213,0.0660050503118206,522.4559999999999,0.3368877162102188,2388.0060000000003,0.0263312235437832,8150.139999999999,3.8647667746219065,8.41249,0.0149490579413337,391.5,1.178511301977595,38.996,0.0909456492148543,23.42496,0.0345311839742956,642.39,1579.93,1395.41,21.61,554.54,2388.02,9070.84,47.3,522.43,2388.0,8151.02,8.3976,393.0,38.84,23.4236,641.76,1585.61,1404.79,21.61,554.27,2388.01,9073.49,47.25,522.24,2388.01,8142.62,8.4318,391.0,38.97,23.4998
17,21,0.0032,642.1320000000001,0.2954995769879019,1584.0300000000002,3.263472077404548,1400.238,4.582610609685167,21.61,0.0,554.2700000000001,0.4430011286667261,2387.984,0.0350713558338485,9069.224,5.598591787225793,47.226,0.0634822809924248,522.4,0.2665520587052082,2388.0,0.0223606797754847,8149.791999999999,4.066223063237209,8.4111,0.014118073522971,391.4,1.1401754250991445,38.958000000000006,0.0704982269280625,23.43192,0.0422156013814797,642.09,0.2414769370170457,1584.157,4.093632046646654,1399.93,3.724056927599284,21.61,0.0,554.338,0.4102790378374787,2387.987,0.0254077853338091,9068.321,5.0718163522659845,47.209,0.0611827862501586,522.3689999999999,0.3028916197806249,2387.997,0.0205750658155248,8149.919,3.654085840991085,8.414060000000001,0.013131996547873,391.6,1.074967699773146,38.994,0.0910677403548241,23.42443,0.0350246912905733,642.07,1583.2,1402.97,21.61,553.51,2387.98,9074.85,47.15,522.8,2387.99,8150.81,8.4188,392.0,39.03,23.4406,641.97,1582.79,1395.17,21.61,554.43,2387.98,9065.3,47.17,522.44,2388.03,8152.36,8.4008,390.0,38.97,23.4027
17,22,0.001,642.1899999999999,0.2240535650242349,1585.074,4.497080163839519,1399.292,3.83528616924465,21.61,0.0,554.286,0.4444434722211557,2387.9880000000003,0.0396232255126161,9068.494,5.120867114072923,47.19,0.0913783344124973,522.372,0.2935472704692783,2388.002,0.0238746727731037,8151.103999999999,1.2715069799281822,8.4065,0.0081896275861565,391.4,1.1401754250991445,38.96,0.0710633520177633,23.39554,0.0471804302651002,642.1030000000001,0.2347125902034681,1584.416,4.447316794053002,1400.292,3.517318423016219,21.61,0.0,554.336,0.4101544424562831,2387.99,0.0286744175570487,9068.889,4.868003126996353,47.194,0.0750111102881816,522.36,0.3100537587795567,2387.997,0.0205750658155248,8149.596,3.550725121561097,8.41233,0.0124936472746049,391.6,1.074967699773146,38.995,0.0908295106229262,23.41339,0.0484829970195721,642.47,1588.62,1402.85,21.61,554.6,2387.93,9061.64,47.26,522.09,2387.97,8152.15,8.4065,391.0,38.98,23.3929,642.39,1579.93,1395.41,21.61,554.54,2388.02,9070.84,47.3,522.43,2388.0,8151.02,8.3976,393.0,38.84,23.4236
17,23,0.0064,642.222,0.1942163741812106,1585.45,4.334010844471754,1399.02,4.228746859295298,21.61,0.0,554.3,0.451165158229225,2387.994,0.0403732584766555,9070.468,5.472135780478038,47.194,0.0907193474403453,522.2760000000001,0.3404849482721539,2387.996,0.0181659021249235,8151.744000000001,2.3820852209795547,8.407599999999999,0.0075792479838012,391.8,0.83666002653409,38.942,0.0788669766125265,23.40598,0.0543860000367737,642.1,0.2340939982144395,1583.775,3.7940662736552,1400.026,3.916416162201859,21.61,0.0,554.292,0.3585092591396064,2387.993,0.0290784379836362,9068.916,4.905650257045126,47.196000000000005,0.0745654075292231,522.327,0.3348979944201815,2388.0,0.0182574185829331,8149.670999999999,3.678708861664079,8.41126,0.0125074377871737,391.7,1.0593499054713735,38.993,0.0933392855244909,23.419760000000004,0.0494192090408385,642.05,1590.83,1400.06,21.61,554.35,2388.03,9069.84,47.07,522.1,2388.02,8149.18,8.4088,391.0,38.98,23.3179,642.07,1583.2,1402.97,21.61,553.51,2387.98,9074.85,47.15,522.8,2387.99,8150.81,8.4188,392.0,39.03,23.4406
17,24,-0.0018,642.1740000000001,0.1705285899785412,1586.004,3.559919942919889,1399.344,3.93485450811079,21.61,0.0,554.3219999999999,0.4681559569203392,2387.9880000000003,0.0376828873631643,9070.846,5.568682968170109,47.176,0.0712741187248408,522.2360000000001,0.3294389169479997,2387.992,0.0192353840618917,8151.268000000001,2.76925441229362,8.41366,0.0094637730319391,391.6,0.5477225575051895,38.966,0.0545893762558301,23.41096,0.0574561397937585,642.1020000000001,0.2344639275738494,1584.128,3.4682361831659283,1399.756,4.03049817709373,21.61,0.0,554.322,0.3760260038288591,2387.994,0.0287518115373393,9069.577,4.932301806572164,47.2,0.0740870359029708,522.284,0.3143670890323294,2388.0,0.0182574185829331,8149.767999999999,3.632583408845525,8.410779999999999,0.0116563573498191,391.8,1.0327955589886273,38.985,0.0922857879993835,23.42215,0.0502502238800972,642.13,1584.67,1393.81,21.61,554.5,2388.01,9075.17,47.19,521.96,2388.0,8155.56,8.4063,392.0,38.88,23.4549,642.47,1588.62,1402.85,21.61,554.6,2387.93,9061.64,47.26,522.09,2387.97,8152.15,8.4065,391.0,38.98,23.3929
